"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TOX3",1.1472980007408,0.0147367097899278,0.278902332114873,0.928591766389415,0.958699707721187
"HERPUD1",300.42412230349,0.00658816284878762,0.0756538510212145,0.928881274196972,0.958905719423541
"SLC7A9",5.17673008800478,-0.0148040847975007,0.208786507065573,0.929057729510078,0.959032522930148
"MROH7",18.4625062501804,0.0116328476935008,0.144040253470071,0.929188846656831,0.959112513560191
"KRT8P12",23.8754079706573,0.0107042138334268,0.131379615032858,0.929793496580782,0.959681249212101
"BIRC2",55.4917053461678,-0.0142525123237068,0.198253168831139,0.930025971489476,0.959810415469664
"FRMD7",2.34024291578144,-0.0150327564286687,0.259517526994129,0.930019795300587,0.959810415469664
"ADH6",1.30677255787615,-0.0139977815283627,0.286882802437983,0.930149234127991,0.959829231295845
"NAXD",28.4607452766305,0.0150952027954194,0.252532460206569,0.930151536864389,0.959829231295845
"RNF180",2.07903919514474,-0.0141988687989685,0.282760180988644,0.93028920711049,0.959915910065835
"DAZAP2",1518.49531546212,-0.00775010644236512,0.0922067622746057,0.930496676176238,0.960074596366218
"CDK5R1",79.3207904311002,0.0115074750892188,0.145763898823913,0.930600423077567,0.960082963735807
"TOMM40P4",4.6310301272068,0.0150105391804474,0.250593052484966,0.930612147571929,0.960082963735807
"RGS6",20.0429106329854,-0.0146348251399275,0.214993286435908,0.930673073764839,0.960090438039116
"BRF2",13.2202538717758,-0.0136927657244608,0.188749994485714,0.930958122937594,0.960161404105924
"DAG1",2.52717102022576,-0.0144773710588274,0.273310695700237,0.930929835850989,0.960161404105924
"EEF1B2P1",7.86062849900921,-0.0141295501209817,0.199290795471342,0.930810037808641,0.960161404105924
"KY",669.549131352044,-0.0126806716987767,0.167512659450803,0.931010291864967,0.960161404105924
"SLITRK2",6.83764142705926,-0.0142046878766137,0.202188636000313,0.930931417913836,0.960161404105924
"OXA1L",200.056610427175,0.00764472640355092,0.0918048098005482,0.93116288665171,0.960263404703098
"LCN2",36.4133379154553,-0.0148521737429818,0.247167804202427,0.931418762007272,0.960416521101185
"ZC2HC1C",5.82580263591181,-0.0140531394568849,0.200664452071294,0.931416365964004,0.960416521101185
"CPVL",267.927097144796,0.0107201449907245,0.135883269609362,0.93160985851005,0.960502814287902
"TMSB15C",8.39700593226407,0.0132416592235786,0.181110377785375,0.931562101435693,0.960502814287902
"BPGM",319.982746703409,0.0147415499354149,0.238082027252522,0.93186663509173,0.960632722459636
"PFKFB1",1.56628302554013,0.0136340986181239,0.286913478082811,0.931950705473701,0.960632722459636
"RAD51AP1",2.98375810896061,-0.0146266279751399,0.259592736094472,0.931899862232875,0.960632722459636
"TAS2R3",15.1351272593568,-0.0108790687195167,0.138870862265748,0.931810198255288,0.960632722459636
"RNF114",255.273726098338,0.00725427431963571,0.0880263115860848,0.932080608183607,0.960668572429677
"RPL19P2",1.0156444778458,-0.0136611004040444,0.285940685417942,0.932092912349577,0.960668572429677
"ATP9A",15.7207474096176,-0.0114174667217727,0.311555184858672,0.932398021543229,0.960761943428967
"NPC1L1",0.97241786357865,-0.012048677873101,0.306137288106363,0.93227419437244,0.960761943428967
"PSPH",21.6107056133794,-0.00952718090273684,0.119746422726848,0.932398381442359,0.960761943428967
"TERB2",4.87806534866551,0.0141317399260576,0.209010154702117,0.932302280929318,0.960761943428967
"ZMYND19P1",6.87432265356608,-0.013336785151143,0.187519907796382,0.932494862098062,0.960806003492558
"AARS1",7.49229876268756,0.0130895189306922,0.18270862977975,0.932710642182711,0.960899997669085
"CIB3",3.5757783553433,0.0144784360552064,0.258828027698499,0.932645767840586,0.960899997669085
"S100A3",0.991296601911293,0.0130121138393646,0.294066687987453,0.932747266398266,0.960899997669085
"RPSAP41",2.35338442945481,0.0145460008173486,0.245997458007073,0.932842034717671,0.960942275712795
"ATG7",333.68358876685,0.00624790933641127,0.0763048569207083,0.933090319919614,0.961101334516932
"SEPTIN7P9",1.8540757953566,0.0141956697167776,0.267583468739651,0.933103917950909,0.961101334516932
"POU5F1P6",3.92193092379592,0.0144397434698462,0.249892977425713,0.933264154901543,0.961211022770752
"SLC30A4",66.7801552617844,0.00717115901493461,0.0887512218274431,0.933365840021276,0.961260396682053
"MEA1",50.2760251406278,0.00825641099607764,0.103807090589799,0.93353704711051,0.961326006884585
"ROM1",2.02546809127777,-0.0128072698784101,0.294863727665239,0.933507071656831,0.961326006884585
"ADAM33",6.23833066735071,0.0134044139387112,0.195409936246104,0.933686345223383,0.961424393132604
"BAALC",3.38041869742802,0.0143451319008491,0.242437443420653,0.933768127444157,0.961436643602393
"CUX2",6.79128749823558,-0.0135626314704042,0.200671642753323,0.933805755438477,0.961436643602393
"LIPC",14.6497686343828,-0.011866247815274,0.162844071739898,0.934137961846275,0.961723316119078
"CERK",482.49932111395,-0.0047519269911871,0.0584392830250036,0.934245457524003,0.961778622449594
"CYP3A7-CYP3A51P",1.11869274621051,-0.00889212454663377,0.326121343334474,0.934526247913744,0.961846230300817
"OTUB2",23.6301367016271,0.00990781741206881,0.129933071806398,0.934404129266527,0.961846230300817
"RAI14",7.40959838484908,0.0135521716861529,0.204317898717271,0.934419517144738,0.961846230300817
"STRC",15.8617643469077,-0.0114220405149748,0.155751837132206,0.934509405491497,0.961846230300817
"EVI5",68.0828590969913,-0.0139237879097551,0.220577829548309,0.934603446758958,0.961870332908503
"TRBV17",1.24523500732333,-0.0132799601105787,0.28268794290971,0.934807367068671,0.962024843778306
"PJA1",22.1701773341229,-0.0135104427041237,0.206695504173347,0.934960744687414,0.962127325588861
"MARK2P19",1.43456871235467,-0.0115678297344122,0.306013837468738,0.935039746318825,0.962153262925734
"SPARC",276.90038386205,0.0127991090889019,0.188566110852496,0.935417883659586,0.962486989371286
"C17orf78",1.51830588436549,-0.0136518105083189,0.268580891282282,0.935537778650223,0.962554977343338
"BCL2L12",9.32155845288348,-0.0138546678686624,0.255816688494884,0.935727861039229,0.962563043094127
"CHKA",54.5958238804499,0.00737299922899369,0.0951379986388984,0.935744392564672,0.962563043094127
"LRTOMT",3.88946888553671,-0.0133589035538504,0.276291025436959,0.935751775681583,0.962563043094127
"SLC25A6P3",2.68803729056451,0.013664167249534,0.266224297451698,0.935760896297321,0.962563043094127
"HTATSF1P2",15.0953704195218,-0.0137789775366465,0.231710990684251,0.936066773555481,0.962711572457721
"PEX19",66.0872240865052,-0.0128862357275824,0.194267902743535,0.936045313862582,0.962711572457721
"SPA17",10.9393093165081,-0.0113772905993957,0.160066349652999,0.936060468817112,0.962711572457721
"FAM20A",166.99289006088,-0.00811034513854912,0.106475880538085,0.936178099250612,0.962770703530401
"RPL26P6",1.6712001850049,-0.013030840115188,0.280332973346559,0.936547919220127,0.963095649451011
"EI24",64.1580137755811,-0.00677113015732621,0.0881714932488097,0.936691185748649,0.963187595993479
"ZFP42",25.2136951339835,-0.0086303602284045,0.115689178026077,0.936891327579303,0.963338012748984
"BLACAT1",1.555825206106,0.0130918342553258,0.276450261559899,0.937005279788873,0.963399794712504
"B3GALT5",9.79266542074259,0.0118162391706791,0.172943653741395,0.937077411487623,0.963418573491385
"SIRT4",4.1731914606208,-0.0135640555436591,0.236146114605916,0.937242115968011,0.963532519634873
"CETN4P",2.68386533208966,-0.0132300724483175,0.269832791069654,0.937365837602697,0.963548939911732
"NPIPP1",1.94929195161267,0.00557756538379759,0.339121510254908,0.937338922166954,0.963548939911732
"CYP3A7",3.91360800891711,-0.0135250932765432,0.246790606234334,0.937538024416692,0.963670549809916
"ARNT2",4.47136069907643,0.0133789574230468,0.244030024648671,0.938225852314508,0.964283281545872
"WASH4P",5.33404245031062,-0.0115219077839957,0.299934746578528,0.938241971789839,0.964283281545872
"CFAP65",1.38688657704498,-0.0127830800960298,0.276862628436095,0.938415612587008,0.964402447862698
"IGKV5-2",1.13152224892907,0.0115799996913122,0.298639608226363,0.93846576475272,0.964402447862698
"CDH26",9.84506857153251,0.0125912167061967,0.201278867408044,0.938627413984908,0.964513145597246
"ANKS1B",13.2506464895542,-0.0103546026382341,0.149395110985343,0.938717826203133,0.964550633209413
"MUC21",20.8626242094582,0.0112806970310769,0.168398070748246,0.938833376244234,0.964613944627341
"CSRP3",1.71217107491911,-0.0130345917063884,0.263534037888765,0.93898055814668,0.964625761773766
"DEPTOR",3.20297338997128,-0.0131669029177159,0.233603725376505,0.938984575638417,0.964625761773766
"RPS5",659.240365490494,0.0105059420189471,0.153214671032107,0.939006682274602,0.964625761773766
"IMPDH2",123.972575720784,-0.0070320220450343,0.0958284466956134,0.939114361351715,0.964680969087095
"FHL1",23.9978286186345,0.0131441968140478,0.238402959432586,0.939241685061827,0.964725419085934
"FKBP9",31.0268076703498,0.00904851950022429,0.127847523376477,0.939265514260183,0.964725419085934
"KLKP1",7.61882850350329,-0.0118293096947113,0.184437150080372,0.939521111957842,0.96493253057115
"TRIM16",30.0448743747064,-0.00955126994045649,0.137933363523307,0.93978784253253,0.965151051604611
"PROM1",2.46022834768366,0.0130037060829165,0.249904377860715,0.939887514395513,0.965197990064524
"BSN",16.8287949080592,-0.010198990666289,0.150939931936541,0.940110331618874,0.965371377447526
"APOO",7.25774937810115,-0.0121911776040173,0.200019713209678,0.940390944899603,0.965548656612286
"FBN2",43.6690391698918,0.0125872689795252,0.215024506697421,0.940356200824746,0.965548656612286
"CRLF2",2.61170110245353,0.012384862367552,0.274781970412573,0.940671134999861,0.965661496710326
"PHF21A",713.558921246194,0.0077614635673244,0.110197954717052,0.940755792911384,0.965661496710326
"SMG1P3",80.6347874985487,-0.00920188546770649,0.318313826673344,0.940770808984105,0.965661496710326
"USP31",16.0291856025679,0.0110948131926033,0.171867772353135,0.940665516249206,0.965661496710326
"WNT7B",2.13631117735279,-0.0127773241024904,0.258010598721186,0.940594901013873,0.965661496710326
"SRRM4",37.9136260753011,-0.0100359575145031,0.150805697206986,0.941025926396582,0.965867930766305
"CYP3A5",235.941540679611,-0.00561372763106263,0.0780217056364799,0.94112028852506,0.965901072229418
"ITPRID1",13.331835765448,0.0101618350774834,0.153787904901612,0.941166227886054,0.965901072229418
"TRAV8-6",12.0444125020928,-0.0118859840798714,0.19593085809439,0.941266042121943,0.965948081440839
"FBXL2",47.8507711263954,-0.00796325192325204,0.11514779331921,0.941521589320297,0.966088692436687
"GOLGA6A",1.00367896645193,-0.0111477062649677,0.296595366133732,0.941515157707368,0.966088692436687
"PCGF2",6.90355256634159,-0.0124474897660254,0.221082237659489,0.941565110308297,0.966088692436687
"ATP1B4",3.66370550978558,0.0124012117996296,0.257841709837122,0.942350308638178,0.966838875057011
"CCN5",13.9218435171446,0.010068762876901,0.156365627759279,0.942422480049108,0.966857457447272
"OR6J1",60.6703154043153,-0.00790139440101422,0.116439389664668,0.94253650835863,0.966918977400143
"HNRNPA1P59",8.485814594961,-0.0107827238518055,0.173413084658506,0.942674072661724,0.967004633757094
"FAM171A2",2.8354120922757,-0.0123185765761251,0.237869159647767,0.94303951010887,0.967291760738638
"ZBTB8OS",43.7766302488371,0.00692161043462895,0.101382042023408,0.943062143248512,0.967291760738638
"NPIPB14P",5.3329294564447,-0.0122557512999556,0.234829155995581,0.943243273985798,0.967311121286468
"PRMT6",3.39018111975668,-0.012197453366843,0.259125518664779,0.943218817521552,0.967311121286468
"TECRP1",2.48674256315019,0.0046131434237415,0.340849369404969,0.943171408028862,0.967311121286468
"ASAP3",27.1721922158649,-0.0074152496380077,0.111072060800028,0.943787955459521,0.967521282885584
"DPP6",4.0715440563665,-0.0115609378317107,0.202794713358705,0.943842469584732,0.967521282885584
"FBXO17",10.0800385175276,-0.0102776369770542,0.166008608222236,0.943708624573785,0.967521282885584
"LPCAT3",121.052733266057,0.0062405235937288,0.091778173327803,0.943768713289307,0.967521282885584
"NGRNP1",1.78507734631548,0.0106604305449318,0.297138774678613,0.943880980921871,0.967521282885584
"PARVB",75.1208926016106,-0.00859812703667074,0.131477067901679,0.943615647001274,0.967521282885584
"RIMKLBP2",19.8829158160351,0.0083085778683299,0.125917747999558,0.943504349618857,0.967521282885584
"TRGV10",15.4688795774564,-0.0116367710838442,0.205023014711415,0.943760375844869,0.967521282885584
"GIMAP5",477.471172678934,0.00788117619361299,0.120447281458337,0.944337071135732,0.967933320950344
"CMTM7",93.0429100842736,0.00579625020893131,0.0858141275402627,0.944406219885344,0.967948724507128
"CA15P2",5.25924054717482,0.0115681608033019,0.210639095580952,0.944738853514558,0.968234163950941
"CKMT2",20.2213572097474,0.00945325889549379,0.152949717027374,0.945036263098358,0.968427981751798
"TMED6",6.12280681738589,0.0112994734056154,0.202112899400908,0.945022589318782,0.968427981751798
"TPM3P6",2.96228042792806,0.0118186550714673,0.253522217936472,0.945251621305987,0.968593173316007
"SAMD13",21.9446934731445,0.0114911705949637,0.214295876250912,0.945473198666609,0.96870922079241
"SIPA1L2",175.642861824768,-0.0116456081685481,0.263920012470914,0.945440325226089,0.96870922079241
"OR2L5",7.61381525373383,0.0107683778656474,0.187903869577211,0.945536964823175,0.968719059166093
"HMGB1P31",1.15374619035693,0.0108649962196333,0.287496054431613,0.945611242039929,0.968739664559751
"CBL",153.891216785713,0.00869156359864879,0.139566931289618,0.945716211264263,0.968790365202916
"MKRN2OS",7.40324914507091,0.0110176159162478,0.197458893544637,0.945769067735136,0.968790365202916
"GRID1",2.15970933228492,0.0113528092405633,0.27132103404107,0.946064393493377,0.96903737916666
"PRKAG1",76.7980411867966,0.00707770111731624,0.110702815781812,0.946184709799939,0.969105115953036
"CHSY1",302.406612379521,0.00848841495192519,0.137956494298593,0.946484755496203,0.969301411592396
"LRRC37A5P",6.44928643332152,-0.0108303878351912,0.19587113421675,0.946465442742006,0.969301411592396
"MLEC",285.117060964694,0.0048185625437222,0.0735522338022096,0.946540614677854,0.969303114429626
"ADIPOQ",8.40838191807937,0.0100789808800128,0.17615564100156,0.946957143181393,0.969584842917299
"ALKBH1",31.9806500449362,-0.0071427067706919,0.113818433885999,0.947002239953326,0.969584842917299
"ANP32B",381.654790551135,0.0079216363407096,0.128871281541896,0.947171667339124,0.969584842917299
"C1orf87",1.11558431999912,0.0080260474173134,0.319975610380462,0.947045732799282,0.969584842917299
"ENPP7P14",1.46179079765691,-0.0109882345249599,0.275373363909988,0.947268156812127,0.969584842917299
"FABP5P8",1.68533139705391,0.0112184144084195,0.269824590639407,0.94687503087929,0.969584842917299
"FAM86JP",1.63374630993857,0.0106615499894256,0.28439746473673,0.947303636854173,0.969584842917299
"HOXA9",1.54274413417934,-0.0102236194759075,0.293631439863717,0.947261541436128,0.969584842917299
"TMEM255A",4.03426256053984,-0.0109395330216587,0.277158247807695,0.94723801009074,0.969584842917299
"SAMD5",9.1643850002774,-0.0104420315484284,0.189416861121018,0.947427406644155,0.96965603249389
"GNAZ",82.0209569234815,0.0102219446735536,0.184434527417134,0.947725835872092,0.969855135151881
"RPS27P8",4.54269200966169,-0.0112508320226531,0.230577597818057,0.947730399611374,0.969855135151881
"CYP2B7P",15.0546593092929,-0.00876244376489718,0.148582610376517,0.947907988206226,0.969981369096484
"CD300H",10.1765740227295,-0.0111871765972734,0.243496783610934,0.948329579724675,0.970301746760631
"ZNF892",1.02651902502795,-0.0098000494646945,0.297450667434459,0.948303472381303,0.970301746760631
"DNAAF4",17.1311184228586,-0.00874123579919312,0.152141215667452,0.948966141962225,0.97078988320718
"PHLPP2",143.584462073065,-0.00697867072829579,0.115477118195158,0.94886891068198,0.97078988320718
"TCTN3",44.391102074072,0.00694683179941324,0.115134169276153,0.948969501152425,0.97078988320718
"ATP5MF-PTCD1",2.05949232781885,-0.00971752335909826,0.295145921603072,0.94944193929053,0.971217632361652
"SHH",1.28514844631994,0.0100429118156338,0.288368008959447,0.949526466781155,0.971248547805602
"CCDC113",13.3603224933401,0.00839831938268158,0.146991625285316,0.949651670297082,0.9712655185717
"UBE2SP2",1.52617447069398,0.00949054861265264,0.298445776845559,0.949615790392681,0.9712655185717
"C3orf49",2.48196171949437,-0.0108399334595248,0.252207033638991,0.949819855909896,0.97134871785345
"EPSTI1",107.280988646941,-0.0108586750168913,0.2456948473623,0.949841639728208,0.97134871785345
"SCGB3A2",73.1378872895879,-0.0066237044260721,0.111643793218164,0.950007022279949,0.971462298083299
"CASP14",12.7073410272356,-0.00863530171728186,0.154435403451066,0.950149131356743,0.971496524943708
